[2024-12-16 07:44:07,350] INFO: {
    "abs_dir": "/home/diwang/siMLPe/exps/baseline_h36m",
    "batch_size": 256,
    "cos_lr_max": 1e-05,
    "cos_lr_min": 5e-08,
    "cos_lr_total_iters": 40000,
    "data_aug": true,
    "deriv_input": true,
    "deriv_output": true,
    "h36m_anno_dir": "/home/diwang/siMLPe/data/h36m/",
    "link_log_file": "/home/diwang/siMLPe/exps/baseline_h36m/log/log_last.log",
    "link_val_log_file": "/home/diwang/siMLPe/exps/baseline_h36m/log/val_last.log",
    "log_dir": "/home/diwang/siMLPe/exps/baseline_h36m/log",
    "log_file": "/home/diwang/siMLPe/exps/baseline_h36m/log/log_2024_12_16_07_43_37.log",
    "model_pth": null,
    "motion": {
        "dim": 66,
        "h36m_input_length": 50,
        "h36m_input_length_dct": 50,
        "h36m_target_length": 10,
        "h36m_target_length_eval": 25,
        "h36m_target_length_train": 10
    },
    "motion_fc_in": {
        "activation": "relu",
        "in_features": 66,
        "init_w_trunc_normal": false,
        "out_features": 66,
        "temporal_fc": false,
        "with_norm": false
    },
    "motion_fc_out": {
        "activation": "relu",
        "in_features": 66,
        "init_w_trunc_normal": true,
        "out_features": 66,
        "temporal_fc": false,
        "with_norm": false
    },
    "motion_mlp": {
        "hidden_dim": 66,
        "norm_axis": "spatial",
        "num_layers": 48,
        "seq_len": 50,
        "spatial_fc_only": false,
        "with_normalization": true
    },
    "num_workers": 8,
    "post_dct": false,
    "pre_dct": false,
    "print_every": 100,
    "repo_name": "siMLPe",
    "root_dir": "/home/diwang/siMLPe",
    "save_every": 5000,
    "seed": 304,
    "shift_step": 1,
    "snapshot_dir": "/home/diwang/siMLPe/exps/baseline_h36m/log/snapshot",
    "this_dir": "baseline_h36m",
    "use_relative_loss": true,
    "val_log_file": "/home/diwang/siMLPe/exps/baseline_h36m/log/val_2024_12_16_07_43_37.log",
    "weight_decay": 0.0001
}
[2024-12-16 07:44:15,375] INFO: Iter 100 Summary: 
[2024-12-16 07:44:15,376] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.09865042492747307
[2024-12-16 07:44:21,418] INFO: Iter 200 Summary: 
[2024-12-16 07:44:21,419] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07473231539130211
[2024-12-16 07:44:27,421] INFO: Iter 300 Summary: 
[2024-12-16 07:44:27,421] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07521914638578892
[2024-12-16 07:44:33,733] INFO: Iter 400 Summary: 
[2024-12-16 07:44:33,734] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07479822233319283
[2024-12-16 07:44:39,835] INFO: Iter 500 Summary: 
[2024-12-16 07:44:39,835] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07469803713262081
[2024-12-16 07:44:45,734] INFO: Iter 600 Summary: 
[2024-12-16 07:44:45,735] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07302234888076782
[2024-12-16 07:44:52,961] INFO: Iter 700 Summary: 
[2024-12-16 07:44:52,961] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.06950669772922993
[2024-12-16 07:44:59,032] INFO: Iter 800 Summary: 
[2024-12-16 07:44:59,032] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.06576930556446314
[2024-12-16 07:45:05,205] INFO: Iter 900 Summary: 
[2024-12-16 07:45:05,205] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.060997596196830275
[2024-12-16 07:45:10,924] INFO: Iter 1000 Summary: 
[2024-12-16 07:45:10,924] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.059199108891189095
[2024-12-16 07:45:17,022] INFO: Iter 1100 Summary: 
[2024-12-16 07:45:17,023] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.058560646027326586
[2024-12-16 07:45:22,693] INFO: Iter 1200 Summary: 
[2024-12-16 07:45:22,693] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05689096141606569
[2024-12-16 07:45:28,586] INFO: Iter 1300 Summary: 
[2024-12-16 07:45:28,586] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05571182407438755
[2024-12-16 07:45:36,139] INFO: Iter 1400 Summary: 
[2024-12-16 07:45:36,140] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05572532162070274
[2024-12-16 07:45:42,197] INFO: Iter 1500 Summary: 
[2024-12-16 07:45:42,198] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05512950126081705
[2024-12-16 07:45:48,162] INFO: Iter 1600 Summary: 
[2024-12-16 07:45:48,162] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05388614725321531
[2024-12-16 07:45:53,973] INFO: Iter 1700 Summary: 
[2024-12-16 07:45:53,973] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05338206738233566
[2024-12-16 07:46:00,165] INFO: Iter 1800 Summary: 
[2024-12-16 07:46:00,166] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05324947442859411
[2024-12-16 07:46:06,151] INFO: Iter 1900 Summary: 
[2024-12-16 07:46:06,151] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05292844608426094
