[2025-01-13 14:23:31,352] INFO: {
    "abs_dir": "/home/diwang/siMLPe/exps/baseline_h36m",
    "batch_size": 256,
    "cos_lr_max": 1e-05,
    "cos_lr_min": 5e-08,
    "cos_lr_total_iters": 40000,
    "data_aug": true,
    "deriv_input": true,
    "deriv_output": true,
    "device": "cuda:4",
    "h36m_anno_dir": "/home/diwang/siMLPe/data/h36m/",
    "link_log_file": "/home/diwang/siMLPe/exps/baseline_h36m/log/log_last.log",
    "link_val_log_file": "/home/diwang/siMLPe/exps/baseline_h36m/log/val_last.log",
    "log_dir": "/home/diwang/siMLPe/exps/baseline_h36m/log",
    "log_file": "/home/diwang/siMLPe/exps/baseline_h36m/log/log_2025_01_13_14_22_45.log",
    "model_pth": null,
    "motion": {
        "dim": 66,
        "h36m_input_length": 50,
        "h36m_input_length_dct": 50,
        "h36m_target_length": 25,
        "h36m_target_length_eval": 25,
        "h36m_target_length_train": 25
    },
    "motion_fc_in": {
        "activation": "relu",
        "in_features": 66,
        "init_w_trunc_normal": false,
        "out_features": 66,
        "temporal_fc": false,
        "with_norm": false
    },
    "motion_fc_out": {
        "activation": "relu",
        "in_features": 66,
        "init_w_trunc_normal": true,
        "out_features": 66,
        "temporal_fc": false,
        "with_norm": false
    },
    "motion_mlp": {
        "hidden_dim": 66,
        "norm_axis": "spatial",
        "num_layers": 48,
        "seq_len": 50,
        "spatial_fc_only": false,
        "with_normalization": true
    },
    "num_workers": 8,
    "post_dct": false,
    "pre_dct": false,
    "print_every": 100,
    "repo_name": "siMLPe",
    "root_dir": "/home/diwang/siMLPe",
    "save_every": 2000,
    "seed": 304,
    "shift_step": 1,
    "snapshot_dir": "/home/diwang/siMLPe/exps/baseline_h36m/log/snapshot",
    "this_dir": "baseline_h36m",
    "use_relative_loss": true,
    "val_log_file": "/home/diwang/siMLPe/exps/baseline_h36m/log/val_2025_01_13_14_22_45.log",
    "weight_decay": 0.0001
}
[2025-01-13 14:23:49,256] INFO: Iter 100 Summary: 
[2025-01-13 14:23:49,257] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.15948010720312594
[2025-01-13 14:24:03,577] INFO: Iter 200 Summary: 
[2025-01-13 14:24:03,578] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.12293891593813897
[2025-01-13 14:24:18,344] INFO: Iter 300 Summary: 
[2025-01-13 14:24:18,345] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.12207219295203686
[2025-01-13 14:24:31,870] INFO: Iter 400 Summary: 
[2025-01-13 14:24:31,882] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.12118400022387504
[2025-01-13 14:24:45,471] INFO: Iter 500 Summary: 
[2025-01-13 14:24:45,471] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.11990320861339569
[2025-01-13 14:25:00,190] INFO: Iter 600 Summary: 
[2025-01-13 14:25:00,191] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.11858730092644691
[2025-01-13 14:25:15,612] INFO: Iter 700 Summary: 
[2025-01-13 14:25:15,612] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.10996020257472992
[2025-01-13 14:25:30,028] INFO: Iter 800 Summary: 
[2025-01-13 14:25:30,028] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.10595940180122852
[2025-01-13 14:25:44,307] INFO: Iter 900 Summary: 
[2025-01-13 14:25:44,308] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.10324247434735298
[2025-01-13 14:25:59,442] INFO: Iter 1000 Summary: 
[2025-01-13 14:25:59,442] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.1010132397711277
[2025-01-13 14:26:13,703] INFO: Iter 1100 Summary: 
[2025-01-13 14:26:13,703] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.09855437614023685
[2025-01-13 14:26:28,348] INFO: Iter 1200 Summary: 
[2025-01-13 14:26:28,348] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0977928276360035
[2025-01-13 14:26:43,177] INFO: Iter 1300 Summary: 
[2025-01-13 14:26:43,178] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0964893477410078
[2025-01-13 14:26:58,054] INFO: Iter 1400 Summary: 
[2025-01-13 14:26:58,055] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.09492498867213726
[2025-01-13 14:27:12,103] INFO: Iter 1500 Summary: 
[2025-01-13 14:27:12,104] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.09440021634101868
[2025-01-13 14:27:26,811] INFO: Iter 1600 Summary: 
[2025-01-13 14:27:26,812] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.09381830967962741
[2025-01-13 14:27:41,453] INFO: Iter 1700 Summary: 
[2025-01-13 14:27:41,453] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.09262973852455617
[2025-01-13 14:27:55,902] INFO: Iter 1800 Summary: 
[2025-01-13 14:27:55,903] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.09142806313931942
[2025-01-13 14:28:09,073] INFO: Iter 1900 Summary: 
[2025-01-13 14:28:09,073] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.09156393326818943
[2025-01-13 14:28:23,198] INFO: Iter 2000 Summary: 
[2025-01-13 14:28:23,198] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.09054015137255192
[2025-01-13 14:28:40,924] INFO: Iter 2100 Summary: 
[2025-01-13 14:28:40,924] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0900380850583315
[2025-01-13 14:28:55,406] INFO: Iter 2200 Summary: 
[2025-01-13 14:28:55,407] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08969807036221028
[2025-01-13 14:29:09,602] INFO: Iter 2300 Summary: 
[2025-01-13 14:29:09,602] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08909189842641353
[2025-01-13 14:29:23,964] INFO: Iter 2400 Summary: 
[2025-01-13 14:29:23,965] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08827761806547642
[2025-01-13 14:29:38,273] INFO: Iter 2500 Summary: 
[2025-01-13 14:29:38,273] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08733229212462902
[2025-01-13 14:29:52,156] INFO: Iter 2600 Summary: 
[2025-01-13 14:29:52,157] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08748119987547398
[2025-01-13 14:30:06,893] INFO: Iter 2700 Summary: 
[2025-01-13 14:30:06,893] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08721618287265301
[2025-01-13 14:30:20,967] INFO: Iter 2800 Summary: 
[2025-01-13 14:30:20,967] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08654541693627835
[2025-01-13 14:30:35,470] INFO: Iter 2900 Summary: 
[2025-01-13 14:30:35,471] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08721906758844852
[2025-01-13 14:30:48,961] INFO: Iter 3000 Summary: 
[2025-01-13 14:30:48,961] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0869052966684103
[2025-01-13 14:31:01,483] INFO: Iter 3100 Summary: 
[2025-01-13 14:31:01,483] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08603666238486767
[2025-01-13 14:31:14,912] INFO: Iter 3200 Summary: 
[2025-01-13 14:31:14,912] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.086120500639081
[2025-01-13 14:31:27,359] INFO: Iter 3300 Summary: 
[2025-01-13 14:31:27,359] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08591332152485848
[2025-01-13 14:31:40,297] INFO: Iter 3400 Summary: 
[2025-01-13 14:31:40,297] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08572562679648399
[2025-01-13 14:31:52,085] INFO: Iter 3500 Summary: 
[2025-01-13 14:31:52,085] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0854251405596733
[2025-01-13 14:32:04,875] INFO: Iter 3600 Summary: 
[2025-01-13 14:32:04,876] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08480889290571213
[2025-01-13 14:32:15,513] INFO: Iter 3700 Summary: 
[2025-01-13 14:32:15,513] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08471740998327731
[2025-01-13 14:32:28,103] INFO: Iter 3800 Summary: 
[2025-01-13 14:32:28,103] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.084614103063941
[2025-01-13 14:32:39,871] INFO: Iter 3900 Summary: 
[2025-01-13 14:32:39,872] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08453658230602741
[2025-01-13 14:32:52,104] INFO: Iter 4000 Summary: 
[2025-01-13 14:32:52,104] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08409129098057747
[2025-01-13 14:33:07,234] INFO: Iter 4100 Summary: 
[2025-01-13 14:33:07,234] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08362705633044243
[2025-01-13 14:33:19,002] INFO: Iter 4200 Summary: 
[2025-01-13 14:33:19,002] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0831886000931263
[2025-01-13 14:33:30,392] INFO: Iter 4300 Summary: 
[2025-01-13 14:33:30,392] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08278793707489968
[2025-01-13 14:33:43,405] INFO: Iter 4400 Summary: 
[2025-01-13 14:33:43,405] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08340521171689033
[2025-01-13 14:33:56,626] INFO: Iter 4500 Summary: 
[2025-01-13 14:33:56,627] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08316589437425137
[2025-01-13 14:34:08,604] INFO: Iter 4600 Summary: 
[2025-01-13 14:34:08,604] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08287691570818424
[2025-01-13 14:34:22,365] INFO: Iter 4700 Summary: 
[2025-01-13 14:34:22,365] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08194419912993908
[2025-01-13 14:34:35,705] INFO: Iter 4800 Summary: 
[2025-01-13 14:34:35,705] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08240921400487423
[2025-01-13 14:34:49,483] INFO: Iter 4900 Summary: 
[2025-01-13 14:34:49,484] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08209028556942939
[2025-01-13 14:35:01,567] INFO: Iter 5000 Summary: 
[2025-01-13 14:35:01,567] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08194278068840503
[2025-01-13 14:35:15,121] INFO: Iter 5100 Summary: 
[2025-01-13 14:35:15,122] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08166355758905411
[2025-01-13 14:35:27,964] INFO: Iter 5200 Summary: 
[2025-01-13 14:35:27,965] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08114516541361809
[2025-01-13 14:35:42,122] INFO: Iter 5300 Summary: 
[2025-01-13 14:35:42,123] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08166554190218449
[2025-01-13 14:35:55,796] INFO: Iter 5400 Summary: 
[2025-01-13 14:35:55,796] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08103809341788291
[2025-01-13 14:36:08,781] INFO: Iter 5500 Summary: 
[2025-01-13 14:36:08,781] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08095717869699001
[2025-01-13 14:36:21,164] INFO: Iter 5600 Summary: 
[2025-01-13 14:36:21,164] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08080724202096462
[2025-01-13 14:36:32,705] INFO: Iter 5700 Summary: 
[2025-01-13 14:36:32,706] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08056645840406418
[2025-01-13 14:36:44,677] INFO: Iter 5800 Summary: 
[2025-01-13 14:36:44,677] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08041013024747372
[2025-01-13 14:36:57,145] INFO: Iter 5900 Summary: 
[2025-01-13 14:36:57,145] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08042747244238853
[2025-01-13 14:37:09,860] INFO: Iter 6000 Summary: 
[2025-01-13 14:37:09,861] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07994411960244178
[2025-01-13 14:37:24,490] INFO: Iter 6100 Summary: 
[2025-01-13 14:37:24,490] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07984832264482974
[2025-01-13 14:37:37,905] INFO: Iter 6200 Summary: 
[2025-01-13 14:37:37,906] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07922407530248166
[2025-01-13 14:37:50,753] INFO: Iter 6300 Summary: 
[2025-01-13 14:37:50,754] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07946461327373981
[2025-01-13 14:38:03,748] INFO: Iter 6400 Summary: 
[2025-01-13 14:38:03,748] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07956202030181884
[2025-01-13 14:38:15,828] INFO: Iter 6500 Summary: 
[2025-01-13 14:38:15,828] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07951402395963669
[2025-01-13 14:38:28,283] INFO: Iter 6600 Summary: 
[2025-01-13 14:38:28,284] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07922783128917217
[2025-01-13 14:38:40,855] INFO: Iter 6700 Summary: 
[2025-01-13 14:38:40,856] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07924207486212254
[2025-01-13 14:38:54,122] INFO: Iter 6800 Summary: 
[2025-01-13 14:38:54,122] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07894302368164062
[2025-01-13 14:39:06,701] INFO: Iter 6900 Summary: 
[2025-01-13 14:39:06,702] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.078522227704525
[2025-01-13 14:39:18,555] INFO: Iter 7000 Summary: 
[2025-01-13 14:39:18,555] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07866102464497089
[2025-01-13 14:39:31,035] INFO: Iter 7100 Summary: 
[2025-01-13 14:39:31,035] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07846507012844085
[2025-01-13 14:39:43,109] INFO: Iter 7200 Summary: 
[2025-01-13 14:39:43,110] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07841424345970154
[2025-01-13 14:39:55,339] INFO: Iter 7300 Summary: 
[2025-01-13 14:39:55,340] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07816293649375439
[2025-01-13 14:40:06,725] INFO: Iter 7400 Summary: 
[2025-01-13 14:40:06,726] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0783623693883419
[2025-01-13 14:40:19,224] INFO: Iter 7500 Summary: 
[2025-01-13 14:40:19,224] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07737207874655723
[2025-01-13 14:40:31,124] INFO: Iter 7600 Summary: 
[2025-01-13 14:40:31,125] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07766235552728176
[2025-01-13 14:40:42,242] INFO: Iter 7700 Summary: 
[2025-01-13 14:40:42,242] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07829456724226475
[2025-01-13 14:40:54,036] INFO: Iter 7800 Summary: 
[2025-01-13 14:40:54,036] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07749775357544422
[2025-01-13 14:41:06,792] INFO: Iter 7900 Summary: 
[2025-01-13 14:41:06,792] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07718349434435368
[2025-01-13 14:41:19,933] INFO: Iter 8000 Summary: 
[2025-01-13 14:41:19,933] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07751947611570359
[2025-01-13 14:41:35,815] INFO: Iter 8100 Summary: 
[2025-01-13 14:41:35,815] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0776821180433035
[2025-01-13 14:41:49,513] INFO: Iter 8200 Summary: 
[2025-01-13 14:41:49,514] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07771347753703595
[2025-01-13 14:42:01,723] INFO: Iter 8300 Summary: 
[2025-01-13 14:42:01,723] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07681963831186295
[2025-01-13 14:42:14,467] INFO: Iter 8400 Summary: 
[2025-01-13 14:42:14,467] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07755270212888718
[2025-01-13 14:42:28,281] INFO: Iter 8500 Summary: 
[2025-01-13 14:42:28,281] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.077192377820611
[2025-01-13 14:42:41,136] INFO: Iter 8600 Summary: 
[2025-01-13 14:42:41,137] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07670529246330261
[2025-01-13 14:42:54,741] INFO: Iter 8700 Summary: 
[2025-01-13 14:42:54,742] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07727855943143368
[2025-01-13 14:43:08,213] INFO: Iter 8800 Summary: 
[2025-01-13 14:43:08,214] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.077031070291996
[2025-01-13 14:43:21,769] INFO: Iter 8900 Summary: 
[2025-01-13 14:43:21,769] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07683138877153396
[2025-01-13 14:43:35,952] INFO: Iter 9000 Summary: 
[2025-01-13 14:43:35,952] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07659519679844379
[2025-01-13 14:43:49,024] INFO: Iter 9100 Summary: 
[2025-01-13 14:43:49,024] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07607129991054534
[2025-01-13 14:44:02,848] INFO: Iter 9200 Summary: 
[2025-01-13 14:44:02,849] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07630431421101093
[2025-01-13 14:44:16,799] INFO: Iter 9300 Summary: 
[2025-01-13 14:44:16,799] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0764064572751522
[2025-01-13 14:44:30,105] INFO: Iter 9400 Summary: 
[2025-01-13 14:44:30,105] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07615585036575795
[2025-01-13 14:44:45,304] INFO: Iter 9500 Summary: 
[2025-01-13 14:44:45,305] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07593461900949477
[2025-01-13 14:44:59,578] INFO: Iter 9600 Summary: 
[2025-01-13 14:44:59,579] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07632077403366566
[2025-01-13 14:45:14,430] INFO: Iter 9700 Summary: 
[2025-01-13 14:45:14,430] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07604339480400085
[2025-01-13 14:45:27,812] INFO: Iter 9800 Summary: 
[2025-01-13 14:45:27,813] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07605242781341076
[2025-01-13 14:45:42,123] INFO: Iter 9900 Summary: 
[2025-01-13 14:45:42,124] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07631494842469692
[2025-01-13 14:45:55,622] INFO: Iter 10000 Summary: 
[2025-01-13 14:45:55,622] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07559168614447116
[2025-01-13 14:46:10,439] INFO: Iter 10100 Summary: 
[2025-01-13 14:46:10,439] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07546785004436969
[2025-01-13 14:46:23,220] INFO: Iter 10200 Summary: 
[2025-01-13 14:46:23,220] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07615008391439915
[2025-01-13 14:46:35,971] INFO: Iter 10300 Summary: 
[2025-01-13 14:46:35,971] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07574551805853844
[2025-01-13 14:46:48,557] INFO: Iter 10400 Summary: 
[2025-01-13 14:46:48,558] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0750267868489027
[2025-01-13 14:47:02,262] INFO: Iter 10500 Summary: 
[2025-01-13 14:47:02,262] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07502818323671817
[2025-01-13 14:47:15,446] INFO: Iter 10600 Summary: 
[2025-01-13 14:47:15,446] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07528205685317517
[2025-01-13 14:47:28,441] INFO: Iter 10700 Summary: 
[2025-01-13 14:47:28,442] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07522304475307465
[2025-01-13 14:47:42,273] INFO: Iter 10800 Summary: 
[2025-01-13 14:47:42,273] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07542183205485344
[2025-01-13 14:47:55,895] INFO: Iter 10900 Summary: 
[2025-01-13 14:47:55,896] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07563975363969803
[2025-01-13 14:48:10,253] INFO: Iter 11000 Summary: 
[2025-01-13 14:48:10,254] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07461833715438843
[2025-01-13 14:48:23,031] INFO: Iter 11100 Summary: 
[2025-01-13 14:48:23,031] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07502320893108845
[2025-01-13 14:48:36,040] INFO: Iter 11200 Summary: 
[2025-01-13 14:48:36,041] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07413747653365135
[2025-01-13 14:48:48,695] INFO: Iter 11300 Summary: 
[2025-01-13 14:48:48,695] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07505697287619113
[2025-01-13 14:49:01,451] INFO: Iter 11400 Summary: 
