[2024-12-17 01:47:33,813] INFO: {
    "abs_dir": "/home/diwang/siMLPe/exps/baseline_h36m",
    "batch_size": 256,
    "cos_lr_max": 1e-05,
    "cos_lr_min": 5e-08,
    "cos_lr_total_iters": 40000,
    "data_aug": true,
    "deriv_input": true,
    "deriv_output": true,
    "h36m_anno_dir": "/home/diwang/siMLPe/data/h36m/",
    "link_log_file": "/home/diwang/siMLPe/exps/baseline_h36m/log/log_last.log",
    "link_val_log_file": "/home/diwang/siMLPe/exps/baseline_h36m/log/val_last.log",
    "log_dir": "/home/diwang/siMLPe/exps/baseline_h36m/log",
    "log_file": "/home/diwang/siMLPe/exps/baseline_h36m/log/log_2024_12_17_01_47_14.log",
    "model_pth": null,
    "motion": {
        "dim": 66,
        "h36m_input_length": 50,
        "h36m_input_length_dct": 50,
        "h36m_target_length": 10,
        "h36m_target_length_eval": 25,
        "h36m_target_length_train": 10
    },
    "motion_fc_in": {
        "activation": "relu",
        "in_features": 66,
        "init_w_trunc_normal": false,
        "out_features": 66,
        "temporal_fc": false,
        "with_norm": false
    },
    "motion_fc_out": {
        "activation": "relu",
        "in_features": 66,
        "init_w_trunc_normal": true,
        "out_features": 66,
        "temporal_fc": false,
        "with_norm": false
    },
    "motion_mlp": {
        "hidden_dim": 66,
        "norm_axis": "spatial",
        "num_layers": 48,
        "seq_len": 50,
        "spatial_fc_only": false,
        "with_normalization": true
    },
    "num_workers": 8,
    "post_dct": false,
    "pre_dct": false,
    "print_every": 100,
    "repo_name": "siMLPe",
    "root_dir": "/home/diwang/siMLPe",
    "save_every": 5000,
    "seed": 304,
    "shift_step": 1,
    "snapshot_dir": "/home/diwang/siMLPe/exps/baseline_h36m/log/snapshot",
    "this_dir": "baseline_h36m",
    "use_relative_loss": true,
    "val_log_file": "/home/diwang/siMLPe/exps/baseline_h36m/log/val_2024_12_17_01_47_14.log",
    "weight_decay": 0.0001
}
[2024-12-17 01:47:42,492] INFO: Iter 100 Summary: 
[2024-12-17 01:47:42,492] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.1124605306237936
[2024-12-17 01:47:48,938] INFO: Iter 200 Summary: 
[2024-12-17 01:47:48,938] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0724248494207859
[2024-12-17 01:47:55,327] INFO: Iter 300 Summary: 
[2024-12-17 01:47:55,327] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04742641802877188
[2024-12-17 01:48:01,751] INFO: Iter 400 Summary: 
[2024-12-17 01:48:01,751] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.03499700788408518
[2024-12-17 01:48:08,202] INFO: Iter 500 Summary: 
[2024-12-17 01:48:08,202] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.031847823671996595
[2024-12-17 01:48:14,545] INFO: Iter 600 Summary: 
[2024-12-17 01:48:14,545] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.03077284874394536
[2024-12-17 01:48:22,066] INFO: Iter 700 Summary: 
[2024-12-17 01:48:22,066] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02945467097684741
[2024-12-17 01:48:28,424] INFO: Iter 800 Summary: 
[2024-12-17 01:48:28,424] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.028742007203400134
[2024-12-17 01:48:34,857] INFO: Iter 900 Summary: 
[2024-12-17 01:48:34,857] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.028102929815649987
[2024-12-17 01:48:41,315] INFO: Iter 1000 Summary: 
[2024-12-17 01:48:41,315] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02774749768897891
[2024-12-17 01:48:47,757] INFO: Iter 1100 Summary: 
[2024-12-17 01:48:47,757] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02736232440918684
[2024-12-17 01:48:54,202] INFO: Iter 1200 Summary: 
[2024-12-17 01:48:54,202] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.026975651979446413
[2024-12-17 01:49:00,678] INFO: Iter 1300 Summary: 
[2024-12-17 01:49:00,678] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.026858240850269794
[2024-12-17 01:49:08,468] INFO: Iter 1400 Summary: 
[2024-12-17 01:49:08,469] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.026837589126080273
[2024-12-17 01:49:14,921] INFO: Iter 1500 Summary: 
[2024-12-17 01:49:14,921] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02675609542056918
[2024-12-17 01:49:21,394] INFO: Iter 1600 Summary: 
[2024-12-17 01:49:21,394] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02629377048462629
[2024-12-17 01:49:27,857] INFO: Iter 1700 Summary: 
[2024-12-17 01:49:27,857] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0260956197232008
[2024-12-17 01:49:33,356] INFO: Iter 1800 Summary: 
[2024-12-17 01:49:33,356] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.026260315645486115
[2024-12-17 01:49:39,826] INFO: Iter 1900 Summary: 
[2024-12-17 01:49:39,826] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.025975420232862236
[2024-12-17 01:49:46,300] INFO: Iter 2000 Summary: 
[2024-12-17 01:49:46,300] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.026358104217797516
[2024-12-17 01:49:54,065] INFO: Iter 2100 Summary: 
[2024-12-17 01:49:54,065] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02584430582821369
[2024-12-17 01:50:00,558] INFO: Iter 2200 Summary: 
[2024-12-17 01:50:00,559] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02574347348883748
[2024-12-17 01:50:07,050] INFO: Iter 2300 Summary: 
[2024-12-17 01:50:07,051] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.025693895015865564
[2024-12-17 01:50:13,530] INFO: Iter 2400 Summary: 
[2024-12-17 01:50:13,530] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.025817832853645088
[2024-12-17 01:50:20,091] INFO: Iter 2500 Summary: 
[2024-12-17 01:50:20,091] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.025661049298942088
[2024-12-17 01:50:26,647] INFO: Iter 2600 Summary: 
[2024-12-17 01:50:26,647] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02634752441197634
[2024-12-17 01:50:33,142] INFO: Iter 2700 Summary: 
[2024-12-17 01:50:33,142] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.025630192682147026
[2024-12-17 01:50:40,679] INFO: Iter 2800 Summary: 
[2024-12-17 01:50:40,679] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.025394379105418922
[2024-12-17 01:50:47,173] INFO: Iter 2900 Summary: 
[2024-12-17 01:50:47,173] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.025631392896175383
[2024-12-17 01:50:53,685] INFO: Iter 3000 Summary: 
[2024-12-17 01:50:53,685] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.025735467933118344
[2024-12-17 01:51:00,126] INFO: Iter 3100 Summary: 
[2024-12-17 01:51:00,126] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.025047303903847934
[2024-12-17 01:51:05,874] INFO: Iter 3200 Summary: 
[2024-12-17 01:51:05,875] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02511709962040186
[2024-12-17 01:51:12,285] INFO: Iter 3300 Summary: 
[2024-12-17 01:51:12,286] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.025227983072400092
[2024-12-17 01:51:18,702] INFO: Iter 3400 Summary: 
[2024-12-17 01:51:18,702] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02498900206759572
[2024-12-17 01:51:26,126] INFO: Iter 3500 Summary: 
[2024-12-17 01:51:26,127] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.025089967660605908
[2024-12-17 01:51:31,887] INFO: Iter 3600 Summary: 
[2024-12-17 01:51:31,887] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.025029895212501287
[2024-12-17 01:51:38,221] INFO: Iter 3700 Summary: 
[2024-12-17 01:51:38,221] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02500409446656704
[2024-12-17 01:51:44,674] INFO: Iter 3800 Summary: 
[2024-12-17 01:51:44,674] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.024796801898628474
[2024-12-17 01:51:51,119] INFO: Iter 3900 Summary: 
[2024-12-17 01:51:51,119] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02487841984257102
[2024-12-17 01:51:57,575] INFO: Iter 4000 Summary: 
[2024-12-17 01:51:57,575] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.024810200575739145
[2024-12-17 01:52:04,010] INFO: Iter 4100 Summary: 
[2024-12-17 01:52:04,011] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02476656561717391
[2024-12-17 01:52:11,834] INFO: Iter 4200 Summary: 
[2024-12-17 01:52:11,834] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.024505680426955223
[2024-12-17 01:52:18,265] INFO: Iter 4300 Summary: 
[2024-12-17 01:52:18,265] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.024561038259416818
[2024-12-17 01:52:24,717] INFO: Iter 4400 Summary: 
[2024-12-17 01:52:24,717] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02439801249653101
[2024-12-17 01:52:31,168] INFO: Iter 4500 Summary: 
[2024-12-17 01:52:31,168] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02438825650140643
[2024-12-17 01:52:37,629] INFO: Iter 4600 Summary: 
[2024-12-17 01:52:37,629] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02450779402628541
[2024-12-17 01:52:44,063] INFO: Iter 4700 Summary: 
[2024-12-17 01:52:44,064] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.024575034659355878
[2024-12-17 01:52:50,487] INFO: Iter 4800 Summary: 
[2024-12-17 01:52:50,487] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.024154463298618794
[2024-12-17 01:52:58,183] INFO: Iter 4900 Summary: 
[2024-12-17 01:52:58,184] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.024082246627658607
[2024-12-17 01:53:04,624] INFO: Iter 5000 Summary: 
[2024-12-17 01:53:04,624] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.024265866745263338
[2024-12-17 01:53:13,791] INFO: Iter 5100 Summary: 
[2024-12-17 01:53:13,791] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.024104142840951682
[2024-12-17 01:53:19,982] INFO: Iter 5200 Summary: 
[2024-12-17 01:53:19,983] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02394195759668946
[2024-12-17 01:53:25,182] INFO: Iter 5300 Summary: 
[2024-12-17 01:53:25,182] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.023969379905611276
[2024-12-17 01:53:30,363] INFO: Iter 5400 Summary: 
[2024-12-17 01:53:30,363] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.023795153312385083
[2024-12-17 01:53:36,397] INFO: Iter 5500 Summary: 
[2024-12-17 01:53:36,397] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02372632935643196
[2024-12-17 01:53:44,004] INFO: Iter 5600 Summary: 
[2024-12-17 01:53:44,005] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.023734112456440925
[2024-12-17 01:53:50,428] INFO: Iter 5700 Summary: 
[2024-12-17 01:53:50,428] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.023879503756761553
[2024-12-17 01:53:56,710] INFO: Iter 5800 Summary: 
[2024-12-17 01:53:56,710] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.023888811636716127
[2024-12-17 01:54:03,188] INFO: Iter 5900 Summary: 
[2024-12-17 01:54:03,188] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02397785333916545
[2024-12-17 01:54:08,967] INFO: Iter 6000 Summary: 
[2024-12-17 01:54:08,967] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.023542539943009616
[2024-12-17 01:54:15,418] INFO: Iter 6100 Summary: 
[2024-12-17 01:54:15,418] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02346198197454214
[2024-12-17 01:54:23,149] INFO: Iter 6200 Summary: 
[2024-12-17 01:54:23,149] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.023425864912569525
[2024-12-17 01:54:29,625] INFO: Iter 6300 Summary: 
[2024-12-17 01:54:29,626] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.023025238141417503
[2024-12-17 01:54:36,090] INFO: Iter 6400 Summary: 
[2024-12-17 01:54:36,090] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.023246051613241434
[2024-12-17 01:54:42,613] INFO: Iter 6500 Summary: 
[2024-12-17 01:54:42,613] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.023455972876399757
[2024-12-17 01:54:49,103] INFO: Iter 6600 Summary: 
[2024-12-17 01:54:49,103] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.023229882046580316
