[2025-01-12 13:16:17,006] INFO: {
    "abs_dir": "/home/diwang/siMLPe/exps/baseline_h36m",
    "batch_size": 256,
    "cos_lr_max": 1e-05,
    "cos_lr_min": 5e-08,
    "cos_lr_total_iters": 40000,
    "data_aug": true,
    "deriv_input": true,
    "deriv_output": true,
    "device": "cuda:4",
    "h36m_anno_dir": "/home/diwang/siMLPe/data/h36m/",
    "link_log_file": "/home/diwang/siMLPe/exps/baseline_h36m/log/log_last.log",
    "link_val_log_file": "/home/diwang/siMLPe/exps/baseline_h36m/log/val_last.log",
    "log_dir": "/home/diwang/siMLPe/exps/baseline_h36m/log",
    "log_file": "/home/diwang/siMLPe/exps/baseline_h36m/log/log_2025_01_12_13_15_54.log",
    "model_pth": null,
    "motion": {
        "dim": 66,
        "h36m_input_length": 50,
        "h36m_input_length_dct": 50,
        "h36m_target_length": 10,
        "h36m_target_length_eval": 25,
        "h36m_target_length_train": 10
    },
    "motion_fc_in": {
        "activation": "relu",
        "in_features": 66,
        "init_w_trunc_normal": false,
        "out_features": 66,
        "temporal_fc": false,
        "with_norm": false
    },
    "motion_fc_out": {
        "activation": "relu",
        "in_features": 66,
        "init_w_trunc_normal": true,
        "out_features": 66,
        "temporal_fc": false,
        "with_norm": false
    },
    "motion_mlp": {
        "hidden_dim": 66,
        "norm_axis": "spatial",
        "num_layers": 48,
        "seq_len": 50,
        "spatial_fc_only": false,
        "with_normalization": true
    },
    "num_workers": 8,
    "post_dct": false,
    "pre_dct": false,
    "print_every": 100,
    "repo_name": "siMLPe",
    "root_dir": "/home/diwang/siMLPe",
    "save_every": 2000,
    "seed": 304,
    "shift_step": 1,
    "snapshot_dir": "/home/diwang/siMLPe/exps/baseline_h36m/log/snapshot",
    "this_dir": "baseline_h36m",
    "use_relative_loss": true,
    "val_log_file": "/home/diwang/siMLPe/exps/baseline_h36m/log/val_2025_01_12_13_15_54.log",
    "weight_decay": 0.0001
}
[2025-01-12 13:16:28,541] INFO: Iter 100 Summary: 
[2025-01-12 13:16:28,542] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08934155315160751
[2025-01-12 13:16:36,664] INFO: Iter 200 Summary: 
[2025-01-12 13:16:36,664] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07454915836453438
[2025-01-12 13:16:44,991] INFO: Iter 300 Summary: 
[2025-01-12 13:16:44,991] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07510267734527588
[2025-01-12 13:16:53,577] INFO: Iter 400 Summary: 
[2025-01-12 13:16:53,578] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07516755558550357
[2025-01-12 13:17:02,591] INFO: Iter 500 Summary: 
[2025-01-12 13:17:02,591] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07314593784511089
[2025-01-12 13:17:12,573] INFO: Iter 600 Summary: 
[2025-01-12 13:17:12,573] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0696608367562294
[2025-01-12 13:17:20,948] INFO: Iter 700 Summary: 
[2025-01-12 13:17:20,949] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.06529038190841675
[2025-01-12 13:17:28,285] INFO: Iter 800 Summary: 
[2025-01-12 13:17:28,285] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.061446584202349185
[2025-01-12 13:17:35,077] INFO: Iter 900 Summary: 
[2025-01-12 13:17:35,078] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0593840441480279
[2025-01-12 13:17:42,296] INFO: Iter 1000 Summary: 
[2025-01-12 13:17:42,296] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05848443459719419
[2025-01-12 13:17:50,552] INFO: Iter 1100 Summary: 
[2025-01-12 13:17:50,552] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.057410806305706504
[2025-01-12 13:17:58,519] INFO: Iter 1200 Summary: 
[2025-01-12 13:17:58,519] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05684692073613405
[2025-01-12 13:18:07,112] INFO: Iter 1300 Summary: 
[2025-01-12 13:18:07,113] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05614383183419704
[2025-01-12 13:18:16,047] INFO: Iter 1400 Summary: 
[2025-01-12 13:18:16,047] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05604931715875864
[2025-01-12 13:18:24,637] INFO: Iter 1500 Summary: 
[2025-01-12 13:18:24,637] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05568470310419798
[2025-01-12 13:18:32,607] INFO: Iter 1600 Summary: 
[2025-01-12 13:18:32,608] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.055344187058508396
[2025-01-12 13:18:40,880] INFO: Iter 1700 Summary: 
[2025-01-12 13:18:40,880] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.054944157674908636
[2025-01-12 13:18:49,481] INFO: Iter 1800 Summary: 
[2025-01-12 13:18:49,481] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.055210458002984526
[2025-01-12 13:18:58,282] INFO: Iter 1900 Summary: 
[2025-01-12 13:18:58,282] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.055210811384022236
[2025-01-12 13:19:06,978] INFO: Iter 2000 Summary: 
[2025-01-12 13:19:06,978] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05376215934753418
[2025-01-12 13:19:17,985] INFO: Iter 2100 Summary: 
[2025-01-12 13:19:17,985] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05430491615086794
[2025-01-12 13:19:26,039] INFO: Iter 2200 Summary: 
[2025-01-12 13:19:26,039] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05371368985623121
[2025-01-12 13:19:33,376] INFO: Iter 2300 Summary: 
[2025-01-12 13:19:33,376] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05298120468854904
[2025-01-12 13:19:40,365] INFO: Iter 2400 Summary: 
[2025-01-12 13:19:40,365] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05304767157882452
[2025-01-12 13:19:48,593] INFO: Iter 2500 Summary: 
[2025-01-12 13:19:48,593] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05272209994494915
[2025-01-12 13:19:57,557] INFO: Iter 2600 Summary: 
[2025-01-12 13:19:57,557] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05267052765935659
[2025-01-12 13:20:06,400] INFO: Iter 2700 Summary: 
[2025-01-12 13:20:06,400] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05229986060410738
[2025-01-12 13:20:15,775] INFO: Iter 2800 Summary: 
[2025-01-12 13:20:15,776] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05253164108842611
[2025-01-12 13:20:24,254] INFO: Iter 2900 Summary: 
[2025-01-12 13:20:24,255] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05215262260288
[2025-01-12 13:20:32,802] INFO: Iter 3000 Summary: 
[2025-01-12 13:20:32,803] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.052090407609939576
[2025-01-12 13:20:41,286] INFO: Iter 3100 Summary: 
[2025-01-12 13:20:41,286] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.051811133436858656
[2025-01-12 13:20:49,591] INFO: Iter 3200 Summary: 
[2025-01-12 13:20:49,591] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05164749227464199
[2025-01-12 13:20:58,415] INFO: Iter 3300 Summary: 
[2025-01-12 13:20:58,415] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.051763438060879706
[2025-01-12 13:21:07,104] INFO: Iter 3400 Summary: 
[2025-01-12 13:21:07,104] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.051371728777885435
[2025-01-12 13:21:16,025] INFO: Iter 3500 Summary: 
[2025-01-12 13:21:16,025] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0514421122148633
[2025-01-12 13:21:24,798] INFO: Iter 3600 Summary: 
[2025-01-12 13:21:24,799] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.050843529999256135
[2025-01-12 13:21:33,910] INFO: Iter 3700 Summary: 
[2025-01-12 13:21:33,910] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05129852399230003
[2025-01-12 13:21:42,921] INFO: Iter 3800 Summary: 
[2025-01-12 13:21:42,921] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.050777715407311914
[2025-01-12 13:21:51,481] INFO: Iter 3900 Summary: 
[2025-01-12 13:21:51,481] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05070701267570257
[2025-01-12 13:22:00,113] INFO: Iter 4000 Summary: 
[2025-01-12 13:22:00,114] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.050539324209094044
[2025-01-12 13:22:10,760] INFO: Iter 4100 Summary: 
[2025-01-12 13:22:10,760] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.050182158015668395
[2025-01-12 13:22:19,695] INFO: Iter 4200 Summary: 
[2025-01-12 13:22:19,695] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05046231895685196
[2025-01-12 13:22:28,187] INFO: Iter 4300 Summary: 
[2025-01-12 13:22:28,187] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04990138076245785
[2025-01-12 13:22:35,821] INFO: Iter 4400 Summary: 
[2025-01-12 13:22:35,821] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04990590289235115
[2025-01-12 13:22:43,566] INFO: Iter 4500 Summary: 
[2025-01-12 13:22:43,567] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.049529668502509595
[2025-01-12 13:22:52,031] INFO: Iter 4600 Summary: 
[2025-01-12 13:22:52,031] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.05009659368544817
[2025-01-12 13:23:00,328] INFO: Iter 4700 Summary: 
[2025-01-12 13:23:00,329] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04943250060081482
[2025-01-12 13:23:08,848] INFO: Iter 4800 Summary: 
[2025-01-12 13:23:08,849] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.049333271645009516
[2025-01-12 13:23:17,934] INFO: Iter 4900 Summary: 
[2025-01-12 13:23:17,935] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04931988034397364
[2025-01-12 13:23:26,200] INFO: Iter 5000 Summary: 
[2025-01-12 13:23:26,201] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04919923849403858
[2025-01-12 13:23:34,451] INFO: Iter 5100 Summary: 
[2025-01-12 13:23:34,451] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.049210514090955254
[2025-01-12 13:23:42,830] INFO: Iter 5200 Summary: 
[2025-01-12 13:23:42,830] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.048708049766719344
[2025-01-12 13:23:51,126] INFO: Iter 5300 Summary: 
[2025-01-12 13:23:51,127] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.049178703613579275
[2025-01-12 13:23:59,254] INFO: Iter 5400 Summary: 
[2025-01-12 13:23:59,255] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04879818055778742
[2025-01-12 13:24:07,302] INFO: Iter 5500 Summary: 
[2025-01-12 13:24:07,302] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.048186027295887474
[2025-01-12 13:24:16,447] INFO: Iter 5600 Summary: 
[2025-01-12 13:24:16,447] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04860934223979711
[2025-01-12 13:24:24,755] INFO: Iter 5700 Summary: 
[2025-01-12 13:24:24,755] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04846895460039377
[2025-01-12 13:24:32,882] INFO: Iter 5800 Summary: 
[2025-01-12 13:24:32,882] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.048335502594709395
[2025-01-12 13:24:40,960] INFO: Iter 5900 Summary: 
[2025-01-12 13:24:40,960] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04812321379780769
[2025-01-12 13:24:49,104] INFO: Iter 6000 Summary: 
[2025-01-12 13:24:49,105] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04763096638023853
[2025-01-12 13:24:58,743] INFO: Iter 6100 Summary: 
[2025-01-12 13:24:58,743] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.047803395912051204
[2025-01-12 13:25:07,508] INFO: Iter 6200 Summary: 
[2025-01-12 13:25:07,508] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.048264411389827726
[2025-01-12 13:25:16,216] INFO: Iter 6300 Summary: 
[2025-01-12 13:25:16,216] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.047476786077022555
[2025-01-12 13:25:24,714] INFO: Iter 6400 Summary: 
[2025-01-12 13:25:24,714] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04733037665486336
[2025-01-12 13:25:33,218] INFO: Iter 6500 Summary: 
[2025-01-12 13:25:33,218] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04777621723711491
[2025-01-12 13:25:41,937] INFO: Iter 6600 Summary: 
[2025-01-12 13:25:41,937] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04767712369561195
[2025-01-12 13:25:50,537] INFO: Iter 6700 Summary: 
[2025-01-12 13:25:50,537] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.047055410034954545
[2025-01-12 13:25:58,717] INFO: Iter 6800 Summary: 
[2025-01-12 13:25:58,718] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.047071567475795745
[2025-01-12 13:26:07,877] INFO: Iter 6900 Summary: 
[2025-01-12 13:26:07,877] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04712407737970352
[2025-01-12 13:26:16,772] INFO: Iter 7000 Summary: 
[2025-01-12 13:26:16,772] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.047005746662616726
[2025-01-12 13:26:25,408] INFO: Iter 7100 Summary: 
[2025-01-12 13:26:25,408] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.046812814101576804
[2025-01-12 13:26:34,273] INFO: Iter 7200 Summary: 
[2025-01-12 13:26:34,274] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04653999358415604
[2025-01-12 13:26:42,832] INFO: Iter 7300 Summary: 
[2025-01-12 13:26:42,832] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04670485142618418
[2025-01-12 13:26:51,228] INFO: Iter 7400 Summary: 
[2025-01-12 13:26:51,228] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04698115911334753
[2025-01-12 13:26:59,618] INFO: Iter 7500 Summary: 
[2025-01-12 13:26:59,618] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04658838275820017
[2025-01-12 13:27:08,612] INFO: Iter 7600 Summary: 
[2025-01-12 13:27:08,612] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.046347587443888186
[2025-01-12 13:27:17,101] INFO: Iter 7700 Summary: 
[2025-01-12 13:27:17,101] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.046223566457629206
[2025-01-12 13:27:25,177] INFO: Iter 7800 Summary: 
[2025-01-12 13:27:25,177] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.046153307259082794
[2025-01-12 13:27:33,472] INFO: Iter 7900 Summary: 
[2025-01-12 13:27:33,472] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04622780803591013
[2025-01-12 13:27:41,726] INFO: Iter 8000 Summary: 
[2025-01-12 13:27:41,726] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04629540465772152
[2025-01-12 13:27:51,877] INFO: Iter 8100 Summary: 
[2025-01-12 13:27:51,877] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04576411049813032
[2025-01-12 13:28:00,245] INFO: Iter 8200 Summary: 
[2025-01-12 13:28:00,245] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.046195247545838355
[2025-01-12 13:28:09,737] INFO: Iter 8300 Summary: 
[2025-01-12 13:28:09,738] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04605932675302029
[2025-01-12 13:28:18,369] INFO: Iter 8400 Summary: 
[2025-01-12 13:28:18,369] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04567115295678377
[2025-01-12 13:28:26,960] INFO: Iter 8500 Summary: 
[2025-01-12 13:28:26,961] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04586283728480339
[2025-01-12 13:28:35,463] INFO: Iter 8600 Summary: 
[2025-01-12 13:28:35,464] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04523939069360495
[2025-01-12 13:28:44,193] INFO: Iter 8700 Summary: 
[2025-01-12 13:28:44,194] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04507048271596432
[2025-01-12 13:28:52,299] INFO: Iter 8800 Summary: 
[2025-01-12 13:28:52,300] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045696283765137194
[2025-01-12 13:29:00,229] INFO: Iter 8900 Summary: 
[2025-01-12 13:29:00,229] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04511035103350878
[2025-01-12 13:29:09,384] INFO: Iter 9000 Summary: 
[2025-01-12 13:29:09,384] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0450989842414856
[2025-01-12 13:29:17,617] INFO: Iter 9100 Summary: 
[2025-01-12 13:29:17,617] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045120532400906084
[2025-01-12 13:29:26,042] INFO: Iter 9200 Summary: 
[2025-01-12 13:29:26,043] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04474027525633573
[2025-01-12 13:29:34,206] INFO: Iter 9300 Summary: 
[2025-01-12 13:29:34,206] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04543056711554527
[2025-01-12 13:29:42,712] INFO: Iter 9400 Summary: 
[2025-01-12 13:29:42,713] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0452639115229249
[2025-01-12 13:29:50,923] INFO: Iter 9500 Summary: 
[2025-01-12 13:29:50,924] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0449974562972784
[2025-01-12 13:29:58,865] INFO: Iter 9600 Summary: 
[2025-01-12 13:29:58,866] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.044985168464481834
[2025-01-12 13:30:08,166] INFO: Iter 9700 Summary: 
[2025-01-12 13:30:08,167] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04465710550546646
[2025-01-12 13:30:15,921] INFO: Iter 9800 Summary: 
[2025-01-12 13:30:15,921] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04455114670097828
[2025-01-12 13:30:22,738] INFO: Iter 9900 Summary: 
[2025-01-12 13:30:22,739] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04477931875735521
[2025-01-12 13:30:29,660] INFO: Iter 10000 Summary: 
[2025-01-12 13:30:29,661] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.044467639215290546
[2025-01-12 13:30:37,907] INFO: Iter 10100 Summary: 
[2025-01-12 13:30:37,907] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.044446004554629326
[2025-01-12 13:30:44,795] INFO: Iter 10200 Summary: 
[2025-01-12 13:30:44,795] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04439624961465597
[2025-01-12 13:30:51,348] INFO: Iter 10300 Summary: 
[2025-01-12 13:30:51,348] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.044409838765859605
[2025-01-12 13:30:59,252] INFO: Iter 10400 Summary: 
[2025-01-12 13:30:59,252] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.044465011321008205
[2025-01-12 13:31:07,027] INFO: Iter 10500 Summary: 
[2025-01-12 13:31:07,027] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04443950913846493
[2025-01-12 13:31:14,014] INFO: Iter 10600 Summary: 
[2025-01-12 13:31:14,014] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.043902123235166075
[2025-01-12 13:31:21,510] INFO: Iter 10700 Summary: 
[2025-01-12 13:31:21,510] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.043918089158833024
[2025-01-12 13:31:29,603] INFO: Iter 10800 Summary: 
[2025-01-12 13:31:29,603] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.044192494191229344
[2025-01-12 13:31:38,047] INFO: Iter 10900 Summary: 
[2025-01-12 13:31:38,048] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04421480927616358
[2025-01-12 13:31:45,789] INFO: Iter 11000 Summary: 
[2025-01-12 13:31:45,789] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04397185686975717
[2025-01-12 13:31:54,381] INFO: Iter 11100 Summary: 
[2025-01-12 13:31:54,382] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.044069758020341396
[2025-01-12 13:32:02,572] INFO: Iter 11200 Summary: 
[2025-01-12 13:32:02,572] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04398452192544937
[2025-01-12 13:32:10,653] INFO: Iter 11300 Summary: 
[2025-01-12 13:32:10,653] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04383259333670139
[2025-01-12 13:32:18,528] INFO: Iter 11400 Summary: 
