[2024-12-17 01:56:22,195] INFO: {
    "abs_dir": "/home/diwang/siMLPe/exps/baseline_h36m",
    "batch_size": 256,
    "cos_lr_max": 1e-05,
    "cos_lr_min": 5e-08,
    "cos_lr_total_iters": 40000,
    "data_aug": true,
    "deriv_input": true,
    "deriv_output": true,
    "h36m_anno_dir": "/home/diwang/siMLPe/data/h36m/",
    "link_log_file": "/home/diwang/siMLPe/exps/baseline_h36m/log/log_last.log",
    "link_val_log_file": "/home/diwang/siMLPe/exps/baseline_h36m/log/val_last.log",
    "log_dir": "/home/diwang/siMLPe/exps/baseline_h36m/log",
    "log_file": "/home/diwang/siMLPe/exps/baseline_h36m/log/log_2024_12_17_01_56_05.log",
    "model_pth": null,
    "motion": {
        "dim": 66,
        "h36m_input_length": 50,
        "h36m_input_length_dct": 50,
        "h36m_target_length": 10,
        "h36m_target_length_eval": 25,
        "h36m_target_length_train": 10
    },
    "motion_fc_in": {
        "activation": "relu",
        "in_features": 66,
        "init_w_trunc_normal": false,
        "out_features": 66,
        "temporal_fc": false,
        "with_norm": false
    },
    "motion_fc_out": {
        "activation": "relu",
        "in_features": 66,
        "init_w_trunc_normal": true,
        "out_features": 66,
        "temporal_fc": false,
        "with_norm": false
    },
    "motion_mlp": {
        "hidden_dim": 66,
        "norm_axis": "spatial",
        "num_layers": 48,
        "seq_len": 50,
        "spatial_fc_only": false,
        "with_normalization": true
    },
    "num_workers": 8,
    "post_dct": false,
    "pre_dct": false,
    "print_every": 100,
    "repo_name": "siMLPe",
    "root_dir": "/home/diwang/siMLPe",
    "save_every": 5000,
    "seed": 304,
    "shift_step": 1,
    "snapshot_dir": "/home/diwang/siMLPe/exps/baseline_h36m/log/snapshot",
    "this_dir": "baseline_h36m",
    "use_relative_loss": true,
    "val_log_file": "/home/diwang/siMLPe/exps/baseline_h36m/log/val_2024_12_17_01_56_05.log",
    "weight_decay": 0.0001
}
[2024-12-17 01:56:30,780] INFO: Iter 100 Summary: 
[2024-12-17 01:56:30,780] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.1124605306237936
[2024-12-17 01:56:37,201] INFO: Iter 200 Summary: 
[2024-12-17 01:56:37,201] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0724248494207859
[2024-12-17 01:56:43,585] INFO: Iter 300 Summary: 
[2024-12-17 01:56:43,585] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04742641802877188
[2024-12-17 01:56:50,016] INFO: Iter 400 Summary: 
[2024-12-17 01:56:50,017] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.03499700788408518
[2024-12-17 01:56:56,328] INFO: Iter 500 Summary: 
[2024-12-17 01:56:56,328] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.031847823671996595
[2024-12-17 01:57:02,189] INFO: Iter 600 Summary: 
[2024-12-17 01:57:02,190] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.03077284874394536
[2024-12-17 01:57:09,645] INFO: Iter 700 Summary: 
[2024-12-17 01:57:09,646] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02945467097684741
[2024-12-17 01:57:16,077] INFO: Iter 800 Summary: 
[2024-12-17 01:57:16,077] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.028742007203400134
[2024-12-17 01:57:22,157] INFO: Iter 900 Summary: 
[2024-12-17 01:57:22,157] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.028102929815649987
[2024-12-17 01:57:27,425] INFO: Iter 1000 Summary: 
[2024-12-17 01:57:27,425] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02774749768897891
[2024-12-17 01:57:32,856] INFO: Iter 1100 Summary: 
[2024-12-17 01:57:32,857] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02736232440918684
[2024-12-17 01:57:38,421] INFO: Iter 1200 Summary: 
[2024-12-17 01:57:38,421] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.026975651979446413
[2024-12-17 01:57:44,464] INFO: Iter 1300 Summary: 
[2024-12-17 01:57:44,464] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.026858240850269794
[2024-12-17 01:57:52,232] INFO: Iter 1400 Summary: 
[2024-12-17 01:57:52,232] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.026837589126080273
[2024-12-17 01:57:58,649] INFO: Iter 1500 Summary: 
[2024-12-17 01:57:58,650] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02675609542056918
[2024-12-17 01:58:05,069] INFO: Iter 1600 Summary: 
[2024-12-17 01:58:05,069] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02629377048462629
[2024-12-17 01:58:11,044] INFO: Iter 1700 Summary: 
[2024-12-17 01:58:11,044] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0260956197232008
[2024-12-17 01:58:17,448] INFO: Iter 1800 Summary: 
[2024-12-17 01:58:17,448] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.026260315645486115
[2024-12-17 01:58:23,843] INFO: Iter 1900 Summary: 
[2024-12-17 01:58:23,843] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.025975420232862236
[2024-12-17 01:58:30,231] INFO: Iter 2000 Summary: 
[2024-12-17 01:58:30,231] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.026358104217797516
[2024-12-17 01:58:37,712] INFO: Iter 2100 Summary: 
[2024-12-17 01:58:37,712] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02584430582821369
[2024-12-17 01:58:44,128] INFO: Iter 2200 Summary: 
[2024-12-17 01:58:44,128] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02574347348883748
[2024-12-17 01:58:50,548] INFO: Iter 2300 Summary: 
[2024-12-17 01:58:50,548] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.025693895015865564
[2024-12-17 01:58:56,950] INFO: Iter 2400 Summary: 
[2024-12-17 01:58:56,950] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.025817832853645088
[2024-12-17 01:59:03,372] INFO: Iter 2500 Summary: 
[2024-12-17 01:59:03,372] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.025661049298942088
[2024-12-17 01:59:08,952] INFO: Iter 2600 Summary: 
[2024-12-17 01:59:08,952] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02634752441197634
[2024-12-17 01:59:14,613] INFO: Iter 2700 Summary: 
[2024-12-17 01:59:14,613] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.025630192682147026
[2024-12-17 01:59:22,160] INFO: Iter 2800 Summary: 
[2024-12-17 01:59:22,160] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.025394379105418922
[2024-12-17 01:59:27,671] INFO: Iter 2900 Summary: 
[2024-12-17 01:59:27,672] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.025631392896175383
[2024-12-17 01:59:33,455] INFO: Iter 3000 Summary: 
[2024-12-17 01:59:33,455] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.025735467933118344
[2024-12-17 01:59:39,859] INFO: Iter 3100 Summary: 
[2024-12-17 01:59:39,859] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.025047303903847934
[2024-12-17 01:59:46,382] INFO: Iter 3200 Summary: 
[2024-12-17 01:59:46,382] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02511709962040186
[2024-12-17 01:59:53,118] INFO: Iter 3300 Summary: 
[2024-12-17 01:59:53,118] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.025227983072400092
[2024-12-17 01:59:59,523] INFO: Iter 3400 Summary: 
[2024-12-17 01:59:59,523] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02498900206759572
[2024-12-17 02:00:07,265] INFO: Iter 3500 Summary: 
[2024-12-17 02:00:07,266] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.025089967660605908
[2024-12-17 02:00:13,669] INFO: Iter 3600 Summary: 
[2024-12-17 02:00:13,669] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.025029895212501287
[2024-12-17 02:00:20,063] INFO: Iter 3700 Summary: 
[2024-12-17 02:00:20,063] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02500409446656704
[2024-12-17 02:00:26,359] INFO: Iter 3800 Summary: 
[2024-12-17 02:00:26,360] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.024796801898628474
[2024-12-17 02:00:32,743] INFO: Iter 3900 Summary: 
[2024-12-17 02:00:32,743] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02487841984257102
[2024-12-17 02:00:38,969] INFO: Iter 4000 Summary: 
[2024-12-17 02:00:38,970] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.024810200575739145
[2024-12-17 02:00:45,201] INFO: Iter 4100 Summary: 
[2024-12-17 02:00:45,202] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02476656561717391
[2024-12-17 02:00:52,843] INFO: Iter 4200 Summary: 
[2024-12-17 02:00:52,844] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.024505680426955223
[2024-12-17 02:00:58,014] INFO: Iter 4300 Summary: 
[2024-12-17 02:00:58,015] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.024561038259416818
[2024-12-17 02:01:03,473] INFO: Iter 4400 Summary: 
[2024-12-17 02:01:03,473] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02439801249653101
[2024-12-17 02:01:09,787] INFO: Iter 4500 Summary: 
[2024-12-17 02:01:09,787] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02438825650140643
[2024-12-17 02:01:16,193] INFO: Iter 4600 Summary: 
[2024-12-17 02:01:16,193] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02450779402628541
[2024-12-17 02:01:22,576] INFO: Iter 4700 Summary: 
[2024-12-17 02:01:22,576] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.024575034659355878
[2024-12-17 02:01:28,550] INFO: Iter 4800 Summary: 
[2024-12-17 02:01:28,550] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.024154463298618794
[2024-12-17 02:01:36,410] INFO: Iter 4900 Summary: 
[2024-12-17 02:01:36,411] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.024082246627658607
[2024-12-17 02:01:42,742] INFO: Iter 5000 Summary: 
[2024-12-17 02:01:42,742] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.024265866745263338
[2024-12-17 02:01:51,583] INFO: Iter 5100 Summary: 
[2024-12-17 02:01:51,584] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.024104142840951682
[2024-12-17 02:01:57,911] INFO: Iter 5200 Summary: 
[2024-12-17 02:01:57,912] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02394195759668946
[2024-12-17 02:02:04,338] INFO: Iter 5300 Summary: 
[2024-12-17 02:02:04,339] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.023969379905611276
[2024-12-17 02:02:10,731] INFO: Iter 5400 Summary: 
[2024-12-17 02:02:10,731] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.023795153312385083
[2024-12-17 02:02:17,166] INFO: Iter 5500 Summary: 
[2024-12-17 02:02:17,167] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02372632935643196
[2024-12-17 02:02:24,775] INFO: Iter 5600 Summary: 
[2024-12-17 02:02:24,775] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.023734112456440925
[2024-12-17 02:02:31,096] INFO: Iter 5700 Summary: 
[2024-12-17 02:02:31,097] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.023879503756761553
[2024-12-17 02:02:37,375] INFO: Iter 5800 Summary: 
[2024-12-17 02:02:37,375] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.023888811636716127
[2024-12-17 02:02:43,435] INFO: Iter 5900 Summary: 
[2024-12-17 02:02:43,435] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02397785333916545
[2024-12-17 02:02:49,853] INFO: Iter 6000 Summary: 
[2024-12-17 02:02:49,853] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.023542539943009616
[2024-12-17 02:02:56,273] INFO: Iter 6100 Summary: 
[2024-12-17 02:02:56,273] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02346198197454214
[2024-12-17 02:03:03,778] INFO: Iter 6200 Summary: 
[2024-12-17 02:03:03,778] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.023425864912569525
[2024-12-17 02:03:10,020] INFO: Iter 6300 Summary: 
[2024-12-17 02:03:10,021] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.023025238141417503
[2024-12-17 02:03:16,370] INFO: Iter 6400 Summary: 
[2024-12-17 02:03:16,370] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.023246051613241434
[2024-12-17 02:03:22,730] INFO: Iter 6500 Summary: 
[2024-12-17 02:03:22,731] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.023455972876399757
[2024-12-17 02:03:29,135] INFO: Iter 6600 Summary: 
[2024-12-17 02:03:29,135] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.023229882046580316
[2024-12-17 02:03:35,184] INFO: Iter 6700 Summary: 
[2024-12-17 02:03:35,185] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02332468844950199
[2024-12-17 02:03:41,606] INFO: Iter 6800 Summary: 
[2024-12-17 02:03:41,606] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.023102777488529683
[2024-12-17 02:03:49,111] INFO: Iter 6900 Summary: 
[2024-12-17 02:03:49,111] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.023105160519480705
[2024-12-17 02:03:55,651] INFO: Iter 7000 Summary: 
[2024-12-17 02:03:55,651] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02299472553655505
[2024-12-17 02:04:02,354] INFO: Iter 7100 Summary: 
[2024-12-17 02:04:02,354] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02285462373867631
[2024-12-17 02:04:09,044] INFO: Iter 7200 Summary: 
[2024-12-17 02:04:09,044] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.022900203727185726
[2024-12-17 02:04:15,736] INFO: Iter 7300 Summary: 
[2024-12-17 02:04:15,736] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.022819879334419965
[2024-12-17 02:04:22,415] INFO: Iter 7400 Summary: 
[2024-12-17 02:04:22,415] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02290329582989216
[2024-12-17 02:04:29,104] INFO: Iter 7500 Summary: 
[2024-12-17 02:04:29,104] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.022826223243027924
[2024-12-17 02:04:36,856] INFO: Iter 7600 Summary: 
[2024-12-17 02:04:36,856] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.022847813200205565
[2024-12-17 02:04:43,509] INFO: Iter 7700 Summary: 
[2024-12-17 02:04:43,509] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.022651649136096238
[2024-12-17 02:04:50,144] INFO: Iter 7800 Summary: 
[2024-12-17 02:04:50,144] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.022503796443343164
[2024-12-17 02:04:56,747] INFO: Iter 7900 Summary: 
[2024-12-17 02:04:56,747] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02261957332491875
[2024-12-17 02:05:03,353] INFO: Iter 8000 Summary: 
[2024-12-17 02:05:03,353] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.022655766028910874
[2024-12-17 02:05:09,245] INFO: Iter 8100 Summary: 
[2024-12-17 02:05:09,245] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.022425629626959563
[2024-12-17 02:05:15,422] INFO: Iter 8200 Summary: 
[2024-12-17 02:05:15,422] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02242083039134741
[2024-12-17 02:05:23,041] INFO: Iter 8300 Summary: 
[2024-12-17 02:05:23,041] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.022435753680765627
[2024-12-17 02:05:29,456] INFO: Iter 8400 Summary: 
[2024-12-17 02:05:29,456] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.022317335586994887
[2024-12-17 02:05:35,901] INFO: Iter 8500 Summary: 
[2024-12-17 02:05:35,901] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.022708795350044966
[2024-12-17 02:05:42,301] INFO: Iter 8600 Summary: 
[2024-12-17 02:05:42,302] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.022264255434274672
[2024-12-17 02:05:48,791] INFO: Iter 8700 Summary: 
[2024-12-17 02:05:48,791] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.022190610375255347
[2024-12-17 02:05:54,207] INFO: Iter 8800 Summary: 
[2024-12-17 02:05:54,207] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.022286500595510007
[2024-12-17 02:05:59,389] INFO: Iter 8900 Summary: 
[2024-12-17 02:05:59,389] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.022153807189315557
[2024-12-17 02:06:07,039] INFO: Iter 9000 Summary: 
[2024-12-17 02:06:07,039] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02217994624748826
[2024-12-17 02:06:13,514] INFO: Iter 9100 Summary: 
[2024-12-17 02:06:13,514] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02215326739475131
[2024-12-17 02:06:20,153] INFO: Iter 9200 Summary: 
[2024-12-17 02:06:20,153] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.022120879013091326
[2024-12-17 02:06:26,600] INFO: Iter 9300 Summary: 
[2024-12-17 02:06:26,600] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02206575820222497
[2024-12-17 02:06:33,052] INFO: Iter 9400 Summary: 
[2024-12-17 02:06:33,052] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0220040637627244
[2024-12-17 02:06:39,480] INFO: Iter 9500 Summary: 
[2024-12-17 02:06:39,480] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.021807586569339038
[2024-12-17 02:06:45,912] INFO: Iter 9600 Summary: 
[2024-12-17 02:06:45,912] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02170026279985905
[2024-12-17 02:06:53,310] INFO: Iter 9700 Summary: 
[2024-12-17 02:06:53,310] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02182742416858673
[2024-12-17 02:07:00,157] INFO: Iter 9800 Summary: 
[2024-12-17 02:07:00,157] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02170557053759694
[2024-12-17 02:07:06,651] INFO: Iter 9900 Summary: 
[2024-12-17 02:07:06,651] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.021716842465102672
[2024-12-17 02:07:13,106] INFO: Iter 10000 Summary: 
[2024-12-17 02:07:13,106] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.021699408534914255
[2024-12-17 02:07:22,240] INFO: Iter 10100 Summary: 
[2024-12-17 02:07:22,240] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.021608805004507303
[2024-12-17 02:07:28,691] INFO: Iter 10200 Summary: 
[2024-12-17 02:07:28,691] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.021472172178328038
[2024-12-17 02:07:35,141] INFO: Iter 10300 Summary: 
[2024-12-17 02:07:35,142] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.021554852314293386
[2024-12-17 02:07:42,753] INFO: Iter 10400 Summary: 
[2024-12-17 02:07:42,754] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.021644772682338952
[2024-12-17 02:07:49,247] INFO: Iter 10500 Summary: 
[2024-12-17 02:07:49,247] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.021538269799202682
[2024-12-17 02:07:55,714] INFO: Iter 10600 Summary: 
[2024-12-17 02:07:55,714] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02143347730860114
[2024-12-17 02:08:02,129] INFO: Iter 10700 Summary: 
[2024-12-17 02:08:02,129] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.021535225864499807
[2024-12-17 02:08:08,483] INFO: Iter 10800 Summary: 
[2024-12-17 02:08:08,483] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.021284005139023066
[2024-12-17 02:08:14,908] INFO: Iter 10900 Summary: 
[2024-12-17 02:08:14,908] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02128340980038047
[2024-12-17 02:08:21,365] INFO: Iter 11000 Summary: 
[2024-12-17 02:08:21,365] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.02156966768205166
[2024-12-17 02:08:28,898] INFO: Iter 11100 Summary: 
[2024-12-17 02:08:28,898] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.021240155193954707
[2024-12-17 02:08:35,324] INFO: Iter 11200 Summary: 
[2024-12-17 02:08:35,324] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.021388050466775894
[2024-12-17 02:08:41,610] INFO: Iter 11300 Summary: 
[2024-12-17 02:08:41,611] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.021143467873334886
[2024-12-17 02:08:47,784] INFO: Iter 11400 Summary: 
