[2025-01-06 09:44:07,518] INFO: {
    "abs_dir": "/home/diwang/siMLPe/exps/baseline_h36m",
    "batch_size": 256,
    "cos_lr_max": 1e-05,
    "cos_lr_min": 5e-08,
    "cos_lr_total_iters": 40000,
    "data_aug": true,
    "deriv_input": true,
    "deriv_output": true,
    "device": "cuda:2",
    "h36m_anno_dir": "/home/diwang/siMLPe/data/h36m/",
    "link_log_file": "/home/diwang/siMLPe/exps/baseline_h36m/log/log_last.log",
    "link_val_log_file": "/home/diwang/siMLPe/exps/baseline_h36m/log/val_last.log",
    "log_dir": "/home/diwang/siMLPe/exps/baseline_h36m/log",
    "log_file": "/home/diwang/siMLPe/exps/baseline_h36m/log/log_2025_01_06_09_43_40.log",
    "model_pth": null,
    "motion": {
        "dim": 66,
        "h36m_input_length": 50,
        "h36m_input_length_dct": 50,
        "h36m_target_length": 25,
        "h36m_target_length_eval": 25,
        "h36m_target_length_train": 25
    },
    "motion_fc_in": {
        "activation": "relu",
        "in_features": 66,
        "init_w_trunc_normal": false,
        "out_features": 66,
        "temporal_fc": false,
        "with_norm": false
    },
    "motion_fc_out": {
        "activation": "relu",
        "in_features": 66,
        "init_w_trunc_normal": true,
        "out_features": 66,
        "temporal_fc": false,
        "with_norm": false
    },
    "motion_mlp": {
        "hidden_dim": 66,
        "norm_axis": "spatial",
        "num_layers": 48,
        "seq_len": 50,
        "spatial_fc_only": false,
        "with_normalization": true
    },
    "num_workers": 8,
    "post_dct": false,
    "pre_dct": false,
    "print_every": 100,
    "repo_name": "siMLPe",
    "root_dir": "/home/diwang/siMLPe",
    "save_every": 2000,
    "seed": 304,
    "shift_step": 1,
    "snapshot_dir": "/home/diwang/siMLPe/exps/baseline_h36m/log/snapshot",
    "this_dir": "baseline_h36m",
    "use_relative_loss": true,
    "val_log_file": "/home/diwang/siMLPe/exps/baseline_h36m/log/val_2025_01_06_09_43_40.log",
    "weight_decay": 0.0001
}
[2025-01-06 09:44:20,796] INFO: Iter 100 Summary: 
[2025-01-06 09:44:20,796] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.1283698668330908
[2025-01-06 09:44:31,707] INFO: Iter 200 Summary: 
[2025-01-06 09:44:31,707] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.11466914407908917
[2025-01-06 09:44:42,779] INFO: Iter 300 Summary: 
[2025-01-06 09:44:42,779] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.10485084176063537
[2025-01-06 09:44:53,891] INFO: Iter 400 Summary: 
[2025-01-06 09:44:53,891] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.10131700024008751
[2025-01-06 09:45:04,808] INFO: Iter 500 Summary: 
[2025-01-06 09:45:04,808] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.09886085949838161
[2025-01-06 09:45:15,743] INFO: Iter 600 Summary: 
[2025-01-06 09:45:15,743] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.09586357273161411
[2025-01-06 09:45:25,491] INFO: Iter 700 Summary: 
[2025-01-06 09:45:25,491] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.09493602961301803
[2025-01-06 09:45:35,124] INFO: Iter 800 Summary: 
[2025-01-06 09:45:35,124] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.09365805640816688
[2025-01-06 09:45:44,327] INFO: Iter 900 Summary: 
[2025-01-06 09:45:44,328] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.09433974400162697
[2025-01-06 09:45:52,518] INFO: Iter 1000 Summary: 
[2025-01-06 09:45:52,518] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0925259344279766
[2025-01-06 09:46:03,812] INFO: Iter 1100 Summary: 
[2025-01-06 09:46:03,812] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.09223230607807636
[2025-01-06 09:46:13,922] INFO: Iter 1200 Summary: 
[2025-01-06 09:46:13,923] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.09170871533453465
[2025-01-06 09:46:24,057] INFO: Iter 1300 Summary: 
[2025-01-06 09:46:24,057] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.09037253841757774
[2025-01-06 09:46:34,433] INFO: Iter 1400 Summary: 
[2025-01-06 09:46:34,433] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0910449493676424
[2025-01-06 09:46:45,391] INFO: Iter 1500 Summary: 
[2025-01-06 09:46:45,391] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.09008280165493489
[2025-01-06 09:46:55,970] INFO: Iter 1600 Summary: 
[2025-01-06 09:46:55,971] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.09015742048621178
[2025-01-06 09:47:06,344] INFO: Iter 1700 Summary: 
[2025-01-06 09:47:06,344] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08966416597366333
[2025-01-06 09:47:16,864] INFO: Iter 1800 Summary: 
[2025-01-06 09:47:16,865] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08907197907567024
[2025-01-06 09:47:27,479] INFO: Iter 1900 Summary: 
[2025-01-06 09:47:27,480] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08883554920554161
[2025-01-06 09:47:38,250] INFO: Iter 2000 Summary: 
[2025-01-06 09:47:38,251] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08833087280392647
[2025-01-06 09:47:54,530] INFO: Iter 2100 Summary: 
[2025-01-06 09:47:54,530] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08851000852882862
[2025-01-06 09:48:04,528] INFO: Iter 2200 Summary: 
[2025-01-06 09:48:04,528] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08830655984580517
[2025-01-06 09:48:16,140] INFO: Iter 2300 Summary: 
[2025-01-06 09:48:16,140] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08799031004309654
[2025-01-06 09:48:26,308] INFO: Iter 2400 Summary: 
[2025-01-06 09:48:26,309] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08750352822244167
[2025-01-06 09:48:37,349] INFO: Iter 2500 Summary: 
[2025-01-06 09:48:37,349] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08702772490680218
[2025-01-06 09:48:46,670] INFO: Iter 2600 Summary: 
[2025-01-06 09:48:46,670] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08696142449975014
[2025-01-06 09:48:56,260] INFO: Iter 2700 Summary: 
[2025-01-06 09:48:56,261] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08670285612344741
[2025-01-06 09:49:08,161] INFO: Iter 2800 Summary: 
[2025-01-06 09:49:08,161] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08718040719628334
[2025-01-06 09:49:18,782] INFO: Iter 2900 Summary: 
[2025-01-06 09:49:18,782] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08622315764427185
[2025-01-06 09:49:28,364] INFO: Iter 3000 Summary: 
[2025-01-06 09:49:28,365] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08578764848411083
[2025-01-06 09:49:38,744] INFO: Iter 3100 Summary: 
[2025-01-06 09:49:38,744] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08630160309374332
[2025-01-06 09:49:47,467] INFO: Iter 3200 Summary: 
[2025-01-06 09:49:47,467] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08617966175079346
[2025-01-06 09:49:58,136] INFO: Iter 3300 Summary: 
[2025-01-06 09:49:58,137] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08606116861104965
[2025-01-06 09:50:10,834] INFO: Iter 3400 Summary: 
[2025-01-06 09:50:10,834] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08567160800099373
[2025-01-06 09:50:20,363] INFO: Iter 3500 Summary: 
[2025-01-06 09:50:20,363] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08547233365476131
[2025-01-06 09:50:29,660] INFO: Iter 3600 Summary: 
[2025-01-06 09:50:29,660] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08537213765084743
[2025-01-06 09:50:40,201] INFO: Iter 3700 Summary: 
[2025-01-06 09:50:40,201] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08496394567191601
[2025-01-06 09:50:49,759] INFO: Iter 3800 Summary: 
[2025-01-06 09:50:49,760] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0848339681327343
[2025-01-06 09:51:00,036] INFO: Iter 3900 Summary: 
[2025-01-06 09:51:00,037] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08465133383870124
[2025-01-06 09:51:11,206] INFO: Iter 4000 Summary: 
[2025-01-06 09:51:11,206] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08483854562044144
[2025-01-06 09:51:25,547] INFO: Iter 4100 Summary: 
[2025-01-06 09:51:25,548] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08391921028494835
[2025-01-06 09:51:35,573] INFO: Iter 4200 Summary: 
[2025-01-06 09:51:35,575] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08392219610512257
[2025-01-06 09:51:45,550] INFO: Iter 4300 Summary: 
[2025-01-06 09:51:45,550] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08435575343668461
[2025-01-06 09:51:56,137] INFO: Iter 4400 Summary: 
[2025-01-06 09:51:56,137] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08374439306557178
[2025-01-06 09:52:03,962] INFO: Iter 4500 Summary: 
[2025-01-06 09:52:03,963] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08421527303755283
[2025-01-06 09:52:12,282] INFO: Iter 4600 Summary: 
[2025-01-06 09:52:12,283] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08427103213965893
[2025-01-06 09:52:21,839] INFO: Iter 4700 Summary: 
[2025-01-06 09:52:21,839] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08395962618291378
[2025-01-06 09:52:32,282] INFO: Iter 4800 Summary: 
[2025-01-06 09:52:32,283] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08369271531701088
[2025-01-06 09:52:43,070] INFO: Iter 4900 Summary: 
[2025-01-06 09:52:43,070] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08314808703958988
[2025-01-06 09:52:55,728] INFO: Iter 5000 Summary: 
[2025-01-06 09:52:55,728] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08343439437448978
[2025-01-06 09:53:06,528] INFO: Iter 5100 Summary: 
[2025-01-06 09:53:06,529] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08366437964141368
[2025-01-06 09:53:18,039] INFO: Iter 5200 Summary: 
[2025-01-06 09:53:18,039] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08397408165037631
[2025-01-06 09:53:28,863] INFO: Iter 5300 Summary: 
[2025-01-06 09:53:28,864] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08365404836833477
[2025-01-06 09:53:40,228] INFO: Iter 5400 Summary: 
[2025-01-06 09:53:40,228] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08270835407078266
[2025-01-06 09:53:52,688] INFO: Iter 5500 Summary: 
[2025-01-06 09:53:52,688] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08262147821485996
[2025-01-06 09:54:04,199] INFO: Iter 5600 Summary: 
[2025-01-06 09:54:04,199] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08204765580594539
[2025-01-06 09:54:14,965] INFO: Iter 5700 Summary: 
[2025-01-06 09:54:14,966] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08344813697040081
[2025-01-06 09:54:26,101] INFO: Iter 5800 Summary: 
[2025-01-06 09:54:26,102] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08308608517050743
[2025-01-06 09:54:37,390] INFO: Iter 5900 Summary: 
[2025-01-06 09:54:37,391] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08234832026064395
[2025-01-06 09:54:48,752] INFO: Iter 6000 Summary: 
[2025-01-06 09:54:48,753] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08299344524741173
[2025-01-06 09:55:02,926] INFO: Iter 6100 Summary: 
[2025-01-06 09:55:02,927] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08255900867283344
[2025-01-06 09:55:15,460] INFO: Iter 6200 Summary: 
[2025-01-06 09:55:15,461] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08213382959365845
[2025-01-06 09:55:28,431] INFO: Iter 6300 Summary: 
[2025-01-06 09:55:28,431] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0819806107133627
[2025-01-06 09:55:38,360] INFO: Iter 6400 Summary: 
[2025-01-06 09:55:38,361] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08159467346966266
[2025-01-06 09:55:47,560] INFO: Iter 6500 Summary: 
[2025-01-06 09:55:47,561] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08204948395490647
[2025-01-06 09:55:59,567] INFO: Iter 6600 Summary: 
[2025-01-06 09:55:59,568] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0828108088672161
[2025-01-06 09:56:11,745] INFO: Iter 6700 Summary: 
[2025-01-06 09:56:11,745] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0823353636264801
[2025-01-06 09:56:23,658] INFO: Iter 6800 Summary: 
[2025-01-06 09:56:23,658] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08175554566085338
[2025-01-06 09:56:33,648] INFO: Iter 6900 Summary: 
[2025-01-06 09:56:33,649] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08197329320013523
[2025-01-06 09:56:43,846] INFO: Iter 7000 Summary: 
[2025-01-06 09:56:43,846] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08180225558578968
[2025-01-06 09:56:53,699] INFO: Iter 7100 Summary: 
[2025-01-06 09:56:53,700] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08197041258215904
[2025-01-06 09:57:03,918] INFO: Iter 7200 Summary: 
[2025-01-06 09:57:03,919] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08123322039842605
[2025-01-06 09:57:15,075] INFO: Iter 7300 Summary: 
[2025-01-06 09:57:15,075] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08142552390694618
[2025-01-06 09:57:24,574] INFO: Iter 7400 Summary: 
[2025-01-06 09:57:24,574] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08094639264047146
[2025-01-06 09:57:35,984] INFO: Iter 7500 Summary: 
[2025-01-06 09:57:35,985] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08117671370506287
[2025-01-06 09:57:45,337] INFO: Iter 7600 Summary: 
[2025-01-06 09:57:45,337] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08165152154862881
[2025-01-06 09:57:54,767] INFO: Iter 7700 Summary: 
[2025-01-06 09:57:54,767] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08077011436223984
[2025-01-06 09:58:05,127] INFO: Iter 7800 Summary: 
[2025-01-06 09:58:05,128] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0807322197407484
[2025-01-06 09:58:14,853] INFO: Iter 7900 Summary: 
[2025-01-06 09:58:14,853] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08096082083880901
[2025-01-06 09:58:26,024] INFO: Iter 8000 Summary: 
[2025-01-06 09:58:26,024] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08103802643716335
[2025-01-06 09:58:40,556] INFO: Iter 8100 Summary: 
[2025-01-06 09:58:40,557] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08066732592880727
[2025-01-06 09:58:52,502] INFO: Iter 8200 Summary: 
[2025-01-06 09:58:52,503] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08078745603561402
[2025-01-06 09:59:04,355] INFO: Iter 8300 Summary: 
[2025-01-06 09:59:04,355] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08075182482600213
[2025-01-06 09:59:15,530] INFO: Iter 8400 Summary: 
[2025-01-06 09:59:15,530] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08075607895851135
[2025-01-06 09:59:26,059] INFO: Iter 8500 Summary: 
[2025-01-06 09:59:26,059] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08089641392230988
[2025-01-06 09:59:35,809] INFO: Iter 8600 Summary: 
[2025-01-06 09:59:35,810] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08073516212403774
[2025-01-06 09:59:46,288] INFO: Iter 8700 Summary: 
[2025-01-06 09:59:46,288] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0804526948928833
[2025-01-06 09:59:57,455] INFO: Iter 8800 Summary: 
[2025-01-06 09:59:57,455] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08029071219265461
[2025-01-06 10:00:10,388] INFO: Iter 8900 Summary: 
[2025-01-06 10:00:10,388] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08052743814885616
[2025-01-06 10:00:20,521] INFO: Iter 9000 Summary: 
[2025-01-06 10:00:20,522] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08000729441642761
[2025-01-06 10:00:28,876] INFO: Iter 9100 Summary: 
[2025-01-06 10:00:28,877] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07995365045964718
[2025-01-06 10:00:39,609] INFO: Iter 9200 Summary: 
[2025-01-06 10:00:39,609] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08076970346271992
[2025-01-06 10:00:50,775] INFO: Iter 9300 Summary: 
[2025-01-06 10:00:50,775] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08040456153452397
[2025-01-06 10:01:01,725] INFO: Iter 9400 Summary: 
[2025-01-06 10:01:01,725] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08006942018866539
[2025-01-06 10:01:13,401] INFO: Iter 9500 Summary: 
[2025-01-06 10:01:13,402] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0795503355562687
[2025-01-06 10:01:24,336] INFO: Iter 9600 Summary: 
[2025-01-06 10:01:24,337] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08002074979245663
[2025-01-06 10:01:35,707] INFO: Iter 9700 Summary: 
[2025-01-06 10:01:35,707] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.08011877320706845
[2025-01-06 10:01:46,010] INFO: Iter 9800 Summary: 
[2025-01-06 10:01:46,011] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07998347580432892
[2025-01-06 10:01:59,253] INFO: Iter 9900 Summary: 
[2025-01-06 10:01:59,253] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07960052996873855
[2025-01-06 10:02:10,231] INFO: Iter 10000 Summary: 
[2025-01-06 10:02:10,231] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0796813713759184
[2025-01-06 10:02:23,986] INFO: Iter 10100 Summary: 
[2025-01-06 10:02:23,987] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07962795712053776
[2025-01-06 10:02:36,565] INFO: Iter 10200 Summary: 
[2025-01-06 10:02:36,566] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07904304519295692
[2025-01-06 10:02:48,723] INFO: Iter 10300 Summary: 
[2025-01-06 10:02:48,723] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07976281799376012
[2025-01-06 10:03:01,554] INFO: Iter 10400 Summary: 
[2025-01-06 10:03:01,574] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07947455435991287
[2025-01-06 10:03:12,664] INFO: Iter 10500 Summary: 
[2025-01-06 10:03:12,664] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07915053077042103
[2025-01-06 10:03:23,923] INFO: Iter 10600 Summary: 
[2025-01-06 10:03:23,924] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07925982750952244
[2025-01-06 10:03:35,814] INFO: Iter 10700 Summary: 
[2025-01-06 10:03:35,815] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07891723304986954
[2025-01-06 10:03:46,309] INFO: Iter 10800 Summary: 
[2025-01-06 10:03:46,309] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07993971422314644
[2025-01-06 10:03:58,078] INFO: Iter 10900 Summary: 
[2025-01-06 10:03:58,079] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07919862635433673
[2025-01-06 10:04:10,623] INFO: Iter 11000 Summary: 
[2025-01-06 10:04:10,623] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07884341925382614
[2025-01-06 10:04:23,158] INFO: Iter 11100 Summary: 
[2025-01-06 10:04:23,158] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07921556070446968
[2025-01-06 10:04:33,966] INFO: Iter 11200 Summary: 
[2025-01-06 10:04:33,966] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0790173551440239
[2025-01-06 10:04:44,849] INFO: Iter 11300 Summary: 
[2025-01-06 10:04:44,849] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.07938083432614804
[2025-01-06 10:04:56,046] INFO: Iter 11400 Summary: 
